simulation_id,team,points,rank
88,Washington,2,42.0
89,Washington,2,42.0
90,Washington,2,41.0
91,Washington,2,40.0
92,Washington,2,40.0
93,Washington,2,40.0
94,Washington,2,40.0
95,Washington,2,41.0
96,Washington,2,41.0
97,Washington,1,43.0
98,Washington,2,39.0
99,Washington,2,41.0
0,Webb City,20,25.0
1,Webb City,15,28.0
2,Webb City,26,24.0
3,Webb City,10,32.0
4,Webb City,19,26.0
5,Webb City,25,24.0
6,Webb City,15,26.0
7,Webb City,13,29.0
8,Webb City,20,25.0
9,Webb City,13,27.0
10,Webb City,15,25.0
11,Webb City,13,26.0
12,Webb City,18,25.0
13,Webb City,12,29.0
14,Webb City,17,26.0
15,Webb City,14,27.0
16,Webb City,9,32.0
17,Webb City,13,28.0
18,Webb City,21,26.0
19,Webb City,23,24.0
20,Webb City,21,26.0
21,Webb City,30,23.0
22,Webb City,15,28.0
23,Webb City,23,26.0
24,Webb City,28,22.0
25,Webb City,14,29.0
26,Webb City,24,25.0
27,Webb City,14,27.0
28,Webb City,27,23.0
29,Webb City,24,24.0
30,Webb City,20,25.0
31,Webb City,25,24.0
32,Webb City,15,28.0
33,Webb City,16,26.0
34,Webb City,11,32.0
35,Webb City,13,25.0
36,Webb City,20,26.0
37,Webb City,27,24.0
38,Webb City,20,25.0
39,Webb City,15,27.0
40,Webb City,21,25.0
41,Webb City,19,26.0
42,Webb City,15,27.0
43,Webb City,12,30.0
44,Webb City,27,24.0
45,Webb City,23,26.0
46,Webb City,26,25.0
47,Webb City,16,26.0
48,Webb City,26,24.0
49,Webb City,15,27.0
50,Webb City,17,26.0
51,Webb City,19,26.0
52,Webb City,16,28.0
53,Webb City,17,25.0
54,Webb City,31,22.0
55,Webb City,16,26.0
56,Webb City,28,24.0
57,Webb City,16,27.0
58,Webb City,31,22.0
59,Webb City,21,27.0
60,Webb City,33,21.0
61,Webb City,15,27.0
62,Webb City,20,25.0
63,Webb City,21,25.0
64,Webb City,17,26.0
65,Webb City,14,27.0
66,Webb City,18,27.0
67,Webb City,14,28.0
68,Webb City,25,24.0
69,Webb City,22,25.0
70,Webb City,10,33.0
71,Webb City,23,25.0
72,Webb City,24,26.0
73,Webb City,23,25.0
74,Webb City,24,25.0
75,Webb City,9,32.0
76,Webb City,15,28.0
77,Webb City,27,25.0
78,Webb City,23,26.0
79,Webb City,23,26.0
80,Webb City,9,32.0
81,Webb City,29,24.0
82,Webb City,12,26.0
83,Webb City,16,27.0
84,Webb City,21,26.0
85,Webb City,25,26.0
86,Webb City,21,24.0
87,Webb City,23,24.0
88,Webb City,16,25.0
89,Webb City,25,23.0
90,Webb City,22,25.0
91,Webb City,33,22.0
92,Webb City,25,24.0
93,Webb City,13,28.0
94,Webb City,9,31.0
95,Webb City,11,31.0
96,Webb City,29,24.0
97,Webb City,35,22.0
98,Webb City,14,27.0
99,Webb City,22,26.0
0,Webster Groves,149,4.0
1,Webster Groves,157,2.0
2,Webster Groves,150,2.0
3,Webster Groves,152,3.0
4,Webster Groves,151,3.0
5,Webster Groves,156,2.0
6,Webster Groves,162,3.0
7,Webster Groves,151,4.0
8,Webster Groves,118,6.0
9,Webster Groves,144,6.0
10,Webster Groves,154,5.0
11,Webster Groves,150,4.0
12,Webster Groves,145,5.0
13,Webster Groves,143,5.0
14,Webster Groves,148,4.0
15,Webster Groves,141,6.0
16,Webster Groves,129,6.0
17,Webster Groves,118,7.0
18,Webster Groves,168,2.0
19,Webster Groves,151,2.0
20,Webster Groves,154,3.0
21,Webster Groves,160,2.0
22,Webster Groves,155,2.0
23,Webster Groves,141,5.0
24,Webster Groves,134,6.0
25,Webster Groves,144,4.0
26,Webster Groves,152,4.0
27,Webster Groves,150,5.0
28,Webster Groves,133,6.0
29,Webster Groves,151,4.0
30,Webster Groves,147,5.0
31,Webster Groves,151,4.0
32,Webster Groves,157,2.0
33,Webster Groves,155,4.0
34,Webster Groves,149,4.0
35,Webster Groves,147,5.0
36,Webster Groves,140,6.0
37,Webster Groves,140,6.0
38,Webster Groves,158,3.0
39,Webster Groves,162,3.0
40,Webster Groves,125,6.0
41,Webster Groves,144,5.0
42,Webster Groves,144,5.0
43,Webster Groves,159,3.0
44,Webster Groves,157,4.0
45,Webster Groves,156,4.0
46,Webster Groves,151,4.0
47,Webster Groves,160,2.0
48,Webster Groves,158,2.0
49,Webster Groves,150,4.0
50,Webster Groves,159,3.0
51,Webster Groves,159,3.0
52,Webster Groves,154,4.0
53,Webster Groves,153,2.0
54,Webster Groves,128,6.0
55,Webster Groves,140,6.0
56,Webster Groves,154,4.0
57,Webster Groves,148,5.0
58,Webster Groves,140,6.0
59,Webster Groves,132,6.0
60,Webster Groves,129,6.0
61,Webster Groves,159,4.0
62,Webster Groves,161,3.0
63,Webster Groves,152,3.0
64,Webster Groves,148,4.0
65,Webster Groves,148,4.0
66,Webster Groves,148,5.0
67,Webster Groves,162,2.0
68,Webster Groves,159,3.0
69,Webster Groves,150,4.0
70,Webster Groves,144,3.0
71,Webster Groves,114,7.0
72,Webster Groves,139,6.0
73,Webster Groves,159,2.0
74,Webster Groves,151,2.0
75,Webster Groves,158,2.0
76,Webster Groves,145,5.0
77,Webster Groves,118,8.0
78,Webster Groves,134,6.0
79,Webster Groves,163,3.0
80,Webster Groves,157,2.0
81,Webster Groves,130,6.0
82,Webster Groves,162,2.0
83,Webster Groves,125,6.0
84,Webster Groves,147,4.0
85,Webster Groves,161,2.0
86,Webster Groves,143,4.0
87,Webster Groves,145,4.0
88,Webster Groves,143,6.0
89,Webster Groves,150,5.0
90,Webster Groves,151,2.0
91,Webster Groves,155,3.0
92,Webster Groves,152,2.0
93,Webster Groves,166,2.0
94,Webster Groves,155,4.0
95,Webster Groves,126,6.0
96,Webster Groves,151,3.0
97,Webster Groves,150,6.0
98,Webster Groves,145,5.0
99,Webster Groves,154,4.0
0,West Plains,14,26.0
1,West Plains,28,23.0
2,West Plains,21,26.0
3,West Plains,21,24.0
4,West Plains,20,25.0
5,West Plains,18,27.0
6,West Plains,21,25.0
7,West Plains,18,26.0
8,West Plains,20,26.0
9,West Plains,12,30.0
10,West Plains,12,29.0
11,West Plains,24,23.0
12,West Plains,16,27.0
13,West Plains,17,25.0
14,West Plains,25,25.0
15,West Plains,16,24.0
16,West Plains,21,25.0
17,West Plains,16,26.0
18,West Plains,27,24.0
19,West Plains,23,25.0
20,West Plains,25,24.0
21,West Plains,19,26.0
22,West Plains,20,26.0
23,West Plains,18,28.0
24,West Plains,22,25.0
25,West Plains,19,26.0
26,West Plains,19,27.0
27,West Plains,18,25.0
28,West Plains,24,25.0
29,West Plains,21,25.0
30,West Plains,28,22.0
31,West Plains,17,26.0
32,West Plains,35,21.0
33,West Plains,20,25.0
34,West Plains,20,26.0
35,West Plains,11,30.0
36,West Plains,21,25.0
37,West Plains,17,26.0
38,West Plains,20,26.0
39,West Plains,22,25.0
40,West Plains,21,26.0
41,West Plains,20,25.0
42,West Plains,20,24.0
43,West Plains,20,25.0
44,West Plains,34,20.0
45,West Plains,28,24.0
46,West Plains,25,26.0
47,West Plains,20,25.0
48,West Plains,20,26.0
49,West Plains,22,25.0
50,West Plains,19,25.0
51,West Plains,13,30.0
52,West Plains,23,26.0
53,West Plains,13,29.0
54,West Plains,14,28.0
55,West Plains,22,25.0
56,West Plains,29,23.0
57,West Plains,25,22.0
58,West Plains,23,25.0
59,West Plains,23,26.0
60,West Plains,19,26.0
61,West Plains,16,25.0
62,West Plains,24,24.0
63,West Plains,14,27.0
64,West Plains,21,25.0
65,West Plains,19,25.0
66,West Plains,19,25.0
67,West Plains,16,26.0
68,West Plains,17,27.0
69,West Plains,19,26.0
70,West Plains,16,28.0
71,West Plains,18,26.0
72,West Plains,35,22.0
73,West Plains,25,24.0
74,West Plains,29,24.0
75,West Plains,35,22.0
76,West Plains,29,23.0
77,West Plains,34,20.0
78,West Plains,30,23.0
79,West Plains,24,25.0
80,West Plains,21,25.0
81,West Plains,24,26.0
82,West Plains,11,28.0
83,West Plains,22,25.0
84,West Plains,25,25.0
85,West Plains,30,23.0
86,West Plains,20,26.0
87,West Plains,16,26.0
88,West Plains,15,27.0
89,West Plains,22,25.0
90,West Plains,31,23.0
91,West Plains,18,26.0
92,West Plains,14,27.0
93,West Plains,21,25.0
94,West Plains,19,25.0
95,West Plains,20,25.0
96,West Plains,23,25.0
97,West Plains,46,16.0
98,West Plains,15,26.0
99,West Plains,13,29.0
